,Package name,Reviewer name,Review,Rating
10,app.nifu.simpletodo,Shrikrishna Shanbhag,"Clean, simple , effective. Would recommend to anyone looking for minimalistic approach to planning their day. Not sure whether they have a windows app or website as well. But that would be dope.",5
11,app.nifu.simpletodo,Maria Mylenka,"Working great so far! Very straightforward, intuitive and minimal (no unnecessary design or functions). Made my obsession with making to-do lists way more organized - less papers all around my workspace & elsewhere 👍",5
12,app.nifu.simpletodo,Sean Roekens,"Simple. Other To-do list apps flood me with notifications, reminders, and constant nagging. It stresses me out. This one is extremely simple to use and does exactly what I want: it's a to-do list. Nothing more. Exactly how I want it. Thank you.",5
13,app.nifu.simpletodo,Chateau Baylor,"Great design, layout, and concept, but there are many things missing as a to-do list. The most important is when is it due? As a to-do list it must have that at the very least. Besides that, reminders would be good as well, as well as a subnote and priority feature. A calendar can be added as well, and I know that this is supposed to be a minimalistic app, but it's almost a must have for a to-do list app. Right now, while this app's concept is great, it's a note app more than anything.",4
14,app.nifu.simpletodo,Mateja Milenkovic,"Currently using Stuff, but if this app gets widget like Stuff has, would easily switch to this app since it has backup option which I am missing currently in Stuff. Also, if I can sync, for example, ""Grocery list"", with my wife who owns iPhone, that would be awesome! (Would pay for paid version for this feauture + to get rid of the ads)",4
15,app.nifu.simpletodo,Britney Knobbe,"I've been using this app for months and I love it. Perfect for all shopping and to-do lists! I simply check and uncheck items as needed after making daily, weekly, monthly and grocery lists. Adding or deleting items only takes a second and I love how clean and user friendly it is.",5
16,app.nifu.simpletodo,random potato,I like how simple and easy to use it is..ive tried so many apps but i kept this one only. I use it for my everyday schedules however i wish you added a folder creating option so we could categorize the lists🥲,4
17,app.nifu.simpletodo,Rohan Pattar,"An amazing experience! Unlike many other apps I've tried in the past (which show many charts of statistics that are not even necessary), this one is simple and straightforward.",5
18,app.nifu.simpletodo,Rukmal Ranaweera,It's simple & easy. The only issue I have is this doesn't sync data among devices. We need to just backup and restore them manually. 😕,4
19,app.nifu.simpletodo,Banana Lol,"It's a very great app! I was looking for an app which alows me to do as many lists I want, and also a simple one. This app is just like that! I really love the dark theme as well, and overall it has a modern look (which matters a lot for me). So, really satisfied. Highly recommended!",5
20,app.nifu.simpletodo,LISA CATTABRIGA,"app is just what I needed: simple, can make multiple lists with titles that stand out, and are very responsive and functional. Atul Gawande would be proud!",4
21,app.nifu.simpletodo,Alfa Ranken,"Everything on my list just disappeared. Very frustrating! Need to log in & give access to Google acct to make backup, which I didn't do, so my list is gone. Going back to Google notes. Needs an easy save, backup/restore, export function, and a search function.",2
22,app.nifu.simpletodo,Pink Lady,I love this. Its so easy to use. No messing about. You can make many different lists. It's easy to use and I used have 5 or 6 apps just to make enough lists but I can now have everything and anything on one app. That's what I like about it. Cause sometimes you have to faff about just to read what's on each list. Now it's all under one app.,5
23,app.nifu.simpletodo,Tanja Prini,"Great app! I like the minimalist and easy to use interface. The only things missing would be the possibility to create recurring tasks, also being able to copy a list as text would be nice but other than that it's great!",5
24,app.nifu.simpletodo,dhiraj chauhan,"Its just the right combination of useful features and clean and minimal design. But, is missing a widget and also lacks an auto update which would have made it that much more handy. Note to devolopers: please provide a widget and auto update option.",4
25,app.nifu.simpletodo,Pranab,"Beautiful and fast! Just wish it had nested tasks and tags. Nested tasks can be created/'uncreated' just by holding and dragging left/right, and tags would be a little more complicated, like a drop-down or pop-up menu. I'm in love, but I need those features ;p",5
26,app.nifu.simpletodo,Kryz,"If you're a minimalist like me then this app is for you, the design and overall aesthetic sticks to their name, it's just ""simple"". But I personally think, this app could improve, specifically on this buttons. There's too many buttons for adding subtasks and notes",5
27,app.nifu.simpletodo,Aleem Khan,Very simple yet graceful app. Tried a lot of other todolist app but never felt much satisfied. The one screen Multi-view feature particularly distinguishes it in the competition. Very interactive colours and friendly interface. Highly recommended.,5
28,app.nifu.simpletodo,akhilesh verma,"Should have feature to make copy List to create tasks that are repeated daily, so that we don't have to type them again and again. Wrap text is missing. timer is missing. Overall app is light and feels easy to use.",4
29,app.nifu.simpletodo,triziecheeze,"This app is absolutely useful and aestethic. I think it would be much better if you could like add widgets, so the tasks would be much more easier to view, since you wouldn't have to open the app itself.",5
30,app.nifu.simpletodo,Alex K.,"This app have the most simple UI so is perfect for managing project for busy people who doesn't want distraction. Also one suggestion for the devs, there's just only one function missing when you cannot add reminder when it's actually the most important. Besides that, the app is still over the top though.",5
31,app.nifu.simpletodo,Revv BeKindTo,"Not bad. Only major issue is that it puts new items at the TOP of my list, instead of at the bottom. No option to switch this. UPDATE: app has massive amounts of trackers on it. Not a fan of this simple app trying to id my router/cable modem.",1
32,app.nifu.simpletodo,Maria Barbosa,I love it. Been using this for months now. Its simple. I love the cat illustration. I think the option for sorting to new automatically would've been nice so that it saves you time in scrolling down and dragging the recent list up top.,5
33,app.nifu.simpletodo,Adina Astra,I love it. Been looking for an app that doesn't cross completed items out. But with such a clear and minimal design there should be an option of an in-built purchase that turns off the ads,4
34,app.nifu.simpletodo,Just Me,"The best and simplest Todo and list maker. Clean UI and thankfully a new item is added to the top of the list. Having tried a multitude of Todo and list makers, this is now the only one I need and use. Thank you to the developer.",5
35,app.nifu.simpletodo,Richard JE Cooke,"Perfect, except for the unobtrusive adverts. I'd prefer to pay once off, but prefer adverts over a subscription model. EDIT dropping to 4 stars because it opens very slowly - maybe because it has to download an ad each time? Makes it a little unpleasant to use",4
36,app.nifu.simpletodo,Angela,"I really like this app. It's simple and gets the job done, also very efficient to use. I wish there was an option to pay to get rid of ads though for a cleaner experience. Definitely recommend regardless.",4
37,app.nifu.simpletodo,Vansh Kapoor,Hi I love the UI but tryna darken the Tasks' font colors on the main/starts-up screen. Besides that the app is wonderful. I loved it <3 (: PS: Side advice tryna add the completion dates too! Maybe a calendar or something,5
38,app.nifu.simpletodo,Elisha Elena,Easy to use. So usefull. It feels satisfiying when clicking the tick button when i finished a task. Suggestion: A choice of Fullscreen ads and Below device ads. Thank you developers 🌼✨❤,5
39,app.nifu.simpletodo,Ken Parsons,"It would be great if ToDo could be integrated with Calendar so that by means of an option, a selected to-do item could be inserted by date and time into Calendar. If a to-do item is not scheduled to Calendar, it simply remains on the list until completed.",4
40,app.nifu.simpletodo,Rishi Bhargawa,I was looking for something simple to manage my daily tasks and didn't want to go to those very flashy apps because they are too much for an app that has a simple use for many people..... Thanks to this I won't have to look for any other app as it fulfills my needs.,5
41,app.nifu.simpletodo,Charles Chetwynd,"Fantastic app! Absolutely love it!! A few new features I'd like, would be: Widgets for Android home screen and also a way to remove the ads (wouldn't mind if I had to pay!)",5
42,app.nifu.simpletodo,Shankar Sharma,"Excellent simple app. I have been Checklist App for q while, but have switched to this. If they make some features, this would be absolutely the best To Do and Project management app!!",5
43,app.nifu.simpletodo,Daniel Takacs,"It is indeed simple, but amazing. Because of it's simplicity it's totally free. No bs ""pay to write more characters"" or ""pay to unlock subtasks"". Love it. And all of the other apps too",5
44,app.nifu.simpletodo,safiyyah,"This is exactly what I've been looking for. Simple clean layout, super easy to use and access. No fuss 😀",5
45,app.nifu.simpletodo,Paulina M,"Simple and nice app, great job! Would you like to add tasks headings so we could group them inside lists, e.g in the case of shopping list, a heading like: ""vegetables"", ""diary products"", ""breads"" ""snacks"", please? It'd be so helpful!",5
46,app.nifu.simpletodo,Stormy,"good app. however, it is ectremely laggy and slow, and does not run smoothly. I've checked my storage and everything, but it wont go away. I cant deal with it, so sadly I had to delete it. Good app otherwise :/",4
47,app.nifu.simpletodo,Bảo Long Hà,"Oh, that was a very good experience! Thanks a lot to the developer! What a great free app! The only need to improve in the note for the task list! Again, thanks a lot to the developer!",4
48,app.nifu.simpletodo,Shoot it Yaar,I love this app. Very simple and clean. No premium version here. Very simple to use. I just hope they add they tasks for tomorrow or any other days. Even though it's very good app.,5
49,app.nifu.simpletodo,Nevena Grijak,"Overall great, but ads are too annoying. I'd be very willing to pay to get rid of them. Same goes for other Simple apps.",4
50,app.nifu.simpletodo,snophia,"I just started using this app and I can tell how great it is, very easy to use and I like how simple and minimalist is but I am recommending to add a widget? So we can see our tasks quickly.",4
51,app.nifu.simpletodo,Dhaval Prajapati,"Dear Developer, I'm Dhaval and I'm very thankful to you for making this simple note + Tasks application. This app iS perfect for simple usage and only useful features wothout any fancy or useless features. And specially the sync, SYNC is perfectly working. Thank you again",5
52,app.nifu.simpletodo,Marshee The Marshmallow,"I like the app, its very simple and easy to use! How ever, I do wish there could be a widget option or maybe an alarm to remind the deadline!",5
53,app.nifu.simpletodo,Danielle Danzalan,"the app is actually pretty simple and very pleasing in the eyes; but the problem is it would suddenly delete all my list. i just finished one task and left the app, then i came back and it's all gone.",3
54,app.nifu.simpletodo,Felix Neidhart,"Simple app with basic but sufficient functionality, no ads and great design. Just what I needed! Thanks! Suggestion: add due dates to tasks + order by due date",5
55,app.nifu.simpletodo,Brielle Swanberg,"really great I think, totally helps me set my goals, and remember when and if I've achieved them. it's also great for shopping lists and remembering things. would recommend",5
56,app.nifu.simpletodo,Maggie H,I just downloaded this and so far I do like really like it. However I just wish they would add a widget for it as It would be helpful to always see the list on my home screen. As well as maybe adding time reminders?,3
57,app.nifu.simpletodo,매베닛,"After coming back to the app, my list of my tasks have been deleted or there is no any written on it. Pls fix this issue.",3
58,app.nifu.simpletodo,Aaron Edgeworth,"Good app. Clear, easy to read, well laid out. Exactly what you want from a ToDo app to replace a notebook Is there a way to make a one time payment to remove ads",5
59,app.nifu.simpletodo,Franz Jeanielle Leigh Ebio,"I'd prefer if i can just write the tasks along with the list easily, not like i have to press so many buttons to put a note or task something on the specific list or do i even make sense but i'd rate this just so-so so far. y'all can improve, make it ""simple simple""",4
60,app.nifu.simpletodo,Soumili Roy,"I absolutely love this. But I just have one suggestion. Please add a widget option. As someone who forgets and is too lazy to open apps daily, this will be of much help. Otherwise, truly a beautiful app.",4
61,app.nifu.simpletodo,Mark G,"Nope. Can't tell where you are in the hierarchy of tasks and subtasks. The functions of a good to-do list are there, but there's no real navigation.",1
62,app.nifu.simpletodo,Kenneth-Raymond Cox,now that there is a dark theme I can see that this is a wonderful app ……… now there's a dark theme thank you --> 4 stars ……… Next thing is how do we get rid of the ads forever …… no subscription …… one-time price what would that be ………,4
63,app.nifu.simpletodo,Mark Maccollin,Nearly perfect. But could use some accessibility options in the settings. I would like to be able to make the font a little bigger. Thanks!,5
64,app.nifu.simpletodo,Ellen Kennedy,"Just what I needed! Simple and asthetic! Easy to organize with no cluttering time reminders, priority flags, etc. that other similar apps have.",5
65,app.nifu.simpletodo,Kristin Cho,I wish I had a way to sync between phone and tablet but otherwise great app! Very user friendly and visually clean like promised.,4
66,app.nifu.simpletodo,Jasmine JasNotes,"Simple, stream lined, intuitive, Dark Mode.. I've been through many List/ Task/Priority apps, this one is def top of thr line. THANK YOU Developers! 🙏🏽",5
67,app.nifu.simpletodo,ailona hoop,Live the minimalistic style and the fact that I can pick my own simple colours. However it all does matter as the commercials are killing the vibe I was looking for,3
68,app.nifu.simpletodo,Chaya Bogorad,"Making lists inside lists is exactly what my heart needed. This app is simple, easy on the eyes, and works great.",5
69,app.nifu.simpletodo,Melissa A,Like it a lot but wish it was a widget so that it would remain on my screen. Having to open the app each time is inconvenient.,4
70,app.nifu.simpletodo,Franchezkaaa,"I've been hsing this app for 3 months and i really love it! it helps me a lot and i enjoy it!! but the problem is, it has no alarm/notification...",5
71,app.nifu.simpletodo,Isabel DeLaCruz,"Simple to use but I wish I had the option of having the items be added to the bottom of the list, as opposed to the top of the list every time. Love the app though.",4
72,app.nifu.simpletodo,Michael L.,I would pay a one-time fee in a heartbeat to remove the ads across the bottom of the screen. Please look into offering this option. Thanks!,5
73,app.nifu.simpletodo,Henrike Heublein,The app is very easy to use and has a nice design. Although it would be nice to be able to sync it to a calendar and have a widget,4
74,app.nifu.simpletodo,Mikhaella Walden,"I'm picky when it comes to interfaces, and this app checks all the right boxes! So clean looking.",5
75,app.nifu.simpletodo,Inah Journey,I think I'll be using this app for a very long time. Simple and I like the theme. Im just hoping they can get rid of the ads even if I need to pay for an affordable price.,5
76,app.nifu.simpletodo,Niol Lockington,"Exactly right. I have just abandoned my old to do app because it was getting way to difficult to use, particularly if a month went by without using it.",5
77,app.nifu.simpletodo,Thomas Alejandro Rincón Valencia,"Its really helpful and simple, I love it. You should add a widget option, it would be really helpful.",5
78,app.nifu.simpletodo,Hugo Negrete,"Love the cleanliness, I could grab a phone with no system apps and install these and be completely fine with it, if I could delete those apps I would.",5
79,app.nifu.simpletodo,Stevan Ivanovski,Simple and effecient. Would like an option to enable grouping for multiple lists of same categories or mth but great anyway.,5
80,app.nifu.simpletodo,Inderjit Singh,Simple and elegant. As it should be. Would be nice if I could add a specific list on home screen by widget.,4
81,app.nifu.simpletodo,Cameron Glyde,"Simple and easy to use, can create multiple lists, change order of items, and other things. Great.",4
82,app.nifu.simpletodo,Saboura Gh,simple and easy. it would be just perfect if if had a widget view to quick add and see items..,4
83,app.nifu.simpletodo,Zloy Indy,hey I really appreciate the way you made it but since I use it for daily repeatable stuff mostly I'd really appreciate if you made a function to copy a list. That would make this app ideal for my needs,5
84,app.nifu.simpletodo,Rich A,"Great app, quick and easy to use. Manages multiple lists which is nice. Ads are not intrusive",5
85,app.nifu.simpletodo,Tohid Hadinejad,It's really simple. I am tired of complicated to do apps that bother me to death with inability to create a simple list.,5
86,app.nifu.simpletodo,amelia -,I like the aesthetic and its simplness but it moves lag-ish. Please make the movements smoother.,4
87,app.nifu.simpletodo,Sami Dabbab,"This app is simple and excellent and it motivated me and increased my productivity, but somehow all my tasks disappeared, it kinda crushed my momentum but it doesn't take away from how good the app is",4
88,app.nifu.simpletodo,Pankaj Deshmukh,Really useful for me but 3 major thing is missing 1. Drag and drop features for list card 2. Reminder 3. Auto update todays completed task for next day,4
89,app.nifu.simpletodo,Anvita Singh,"great app. simple, easy to use and minimally aesthetic!! great place to write your tasks :) go for it!",5
90,app.nifu.simpletodo,Manoj Kamat,Very good. If possible try to provide facility to enter in different fonts & colors.,5
91,app.nifu.simpletodo,LATTÉ Kim,"I love it, same as the name, very simple and easy to use, though i wish it could also be a widget that i can see immediately (just a suggestion)",5
92,app.nifu.simpletodo,Mazin Abdalla,"Great clean, simple app but desperately needs a mechanism for removing Ads, they sort of ruin the experience. Would happily pay - is this something your planning on Devs?",4
93,app.nifu.simpletodo,aina assyifa,"it's really really goooooddd. simple and no ads. justt, it will be better if they add widget so I can add the to do list at my home screen",5
94,app.nifu.simpletodo,Hayley Conradie,"It's been really easy to use so far. I do wish it came with reminders though, but I've been using my alarm, so it still works out great",5
95,app.nifu.simpletodo,Ngô Tùng,"Simple, easy to use !! The developer should add the size adjustment, its kind of small for me and my parents to read it :D. Btw its a good app you guys should try it.",5
96,app.nifu.simpletodo,graham lundegaard (Portfire),"Simple to use without any unnecessary distractions. Really excellent, just what I needed.",5
97,app.nifu.simpletodo,Study,The app is awesome. It is simple unlike most of the apps and the 'notes' feature can also help me write important points regarding my task,5
98,app.nifu.simpletodo,Jet Eloriaga,"sometimes this kind of listing is all you need! the ads are where they should be, unobtrusive. thank you, developer!",5
99,app.nifu.simpletodo,Beedd,"Great To-Do list app, really helps with my budgeting and daily tasks. Definitely recommend",5
100,app.nifu.simpletodo,Effy Ou,This would be the perfect app if there were also widgets available. Can you please add them?,4
101,app.nifu.simpletodo,Basak,It is simple & to my liking I am not a fan of the ad banners but it's better than a 15s ad popping up in your screen like in other apps,4
102,app.nifu.simpletodo,a,As good as it gets. Exactly what you're looking for. Maybe missing some artistic touches if you like creativity,5
103,app.nifu.simpletodo,Jane B,Good basic app but would like the functionality to be able to reorder the categories rather than in reverse order added.,4
104,app.nifu.simpletodo,Madhusudhan B,"A bit slow. Each time I open this app, its taking more & more time than other apps... Rest are good..",3
105,app.nifu.simpletodo,Nik,Why is it so slow to start? It takes like 8 seconds to start. Please fix that because everything else is just perfect!,4
106,app.nifu.simpletodo,Anju Shaw,"Simple, efficient and very easy to use but it has only options for checklist please also make a option for just notes too",4
107,app.nifu.simpletodo,3ple L,It's almost perfect but i kinda want a dashboard that shows everything i listed per category.,4
108,app.nifu.simpletodo,Msebeyenjabulo Magubane,"So far so good. It's simple. And there No added costs, plans or upgrades.",5
109,app.nifu.simpletodo,채리,"Convenient and easy app! I love it, but please make a widget so you can see it right on the background THX,",4
110,app.nifu.simpletodo,Sakuntala Palaniswamy,Simple and wonderful app . Easy and aesthetic. but would recommend to have widget option.😇,5
111,app.nifu.simpletodo,Reybhan April Panti,Takes too much time to open app. I wish we could organize and move the lists accordingly.,3
112,app.nifu.simpletodo,sᴋᴜʟʟʜᴜɴᴛᴇʀ,Can u add a gallery app just a question/ But love love love your masterpiece such a gorgeous well made app with simple designs and it is functional too quite helpful most of the time,5
113,app.nifu.simpletodo,Felix Weth,wonderful simple interface and UX. Just too bad it has no desktop sync,4
114,app.nifu.simpletodo,Joe Douglas,"A beautiful looking, easy to use app but without a widget to have on the hooescreen it's all but useless for me.",2
115,app.nifu.simpletodo,sophea,this app is so cute and simple ! developers can add more colours and fonts. after all this app is just great <33,5
116,app.nifu.simpletodo,yello sky,"hi thanku for the app! PLEASE MAKE the newest list to be put on the bottom, not on top, that would be great! AND PLS ADD WIDGET PLSSS",4
117,app.nifu.simpletodo,Sania Shenasa,"i dont like this app, i LOVE IT. Its exactly what i want- simple, easy to work with and gets the job done.",5
118,app.nifu.simpletodo,priyamvada jain,Great app! Has helped a lot. Though I wish it would have reminders but it still functions smoothly so good app overall,5
119,app.nifu.simpletodo,raitonoberu,"Works. But opening takes 10 secs, this is unacceptable.",2
120,app.nifu.simpletodo,RSTraTeGor,We are onto something great here. Nice job! Been looking for simple yet effective task list for ages and here it is 🤗,5
121,app.nifu.simpletodo,Moulik Laddha,simple to use and helps me keep track of my pending tasks the only problem with it is it does not have any widgets like other apps,4
122,app.nifu.simpletodo,Юля Зозуля,"I love the app. Super simple, no annoying ads, exactly what I needed.",5
123,app.nifu.simpletodo,D. Rajkumar,I like it is very simple and easy to use. But it should have a Short by option in it. Thanks.,4
124,app.nifu.simpletodo,Stephen Carlyle-Smith,"Sorry, there's no way I can read the text without finding my glasses first.",3
125,app.nifu.simpletodo,Jackie O,"simple and easy,. wish it had reminders or due dates",4
126,app.nifu.simpletodo,Yanagi,Would be perfect if the app has an archive function! That's all I need for this app in terms of future improvements,4
127,app.nifu.simpletodo,Mar Mat,"actually simple, easy to use not in your face features great layout, hope it stays like this forever",5
128,app.nifu.simpletodo,abo dupont,"very simple to use. for making schedule, just make a ""date name"" in the title list",5
129,app.nifu.simpletodo,Suraiya Rahman Sara,This app lives up to it's name. It’s simple but really useful. I have tried out a lot of to do list apps but this one is best! I highly recommend it 🔥.,5
130,app.nifu.simpletodo,kei hirani,it's so nicee!! i luv it. it pushes me to be always productive because crossing out the tasks was and is everytime so satisfying,5
131,app.nifu.simpletodo,Chris Muench,The best at being simple and simple is all that I need!,5
132,app.nifu.simpletodo,Katsumi,This app is so simple and also aesthetingly pleasing! It's so easy to understand and I use it everyday. Love it! 5 stars ✨,5
133,app.nifu.simpletodo,Munish Qureshi,Simple and beautiful. Keep it this way.,5
134,app.nifu.simpletodo,Rose Stewart,simple and easy to use. perfect.,5
135,app.nifu.simpletodo,João Francisco Pereira,"I'm an Android dev and this is a beautifully made application. Simple, straightforward, exactly what I need!",5
136,app.nifu.simpletodo,Michelle Angelina,It's great... But I wish there's an option to set them as a widget on home screen.,5
137,app.nifu.simpletodo,Chiara Vincenzino,I used to love this app but at some point it just deleted all my lists and that's a huge inconvenience,1
138,app.nifu.simpletodo,Irah,This was literally the only app that had what I wanted. Its simple and no ads so far its just aaaah im so happy rn,5
139,app.nifu.simpletodo,Mark Royall,"2021-06J-25th - No widget, so not useful to me. Rated as 3 stars & deleted. 2021-06J-25th - Installed & testing.",3
140,app.nifu.simpletodo,Walter Svenddal,"Let me pay you to get rid of ads, PLEASE! It's a good app, and I would pay",4
141,app.nifu.simpletodo,J Malheiros,"It's a really good app, but if reminders could be added, that would make it perfect",3
142,app.nifu.simpletodo,GC Dojo,easy to use !just like the name 'simple'!,4
143,app.nifu.simpletodo,William “Bill” Leib,"Simple and very basic, some 'bells and whistles' could make this a great app",4
144,app.nifu.simpletodo,Yanna Ymmanuel Lineses (0),gets the job done! my most used app. no thoughts head empty just lists and notes,5
145,app.nifu.simpletodo,christmas cat,It is very simple and easy to use for when I'm in a rush. Would recommend.,5
146,app.nifu.simpletodo,Mendiola Reyes Sofia Abigail,Perfect and simple I would like to put some time limit or due day,4
147,app.nifu.simpletodo,Sahana 2907 Vlll - B3,This is the best minimalist to do list app ❤,5
148,app.nifu.simpletodo,Nikhil Pratyush,Awesome app ... Truly amazing ... Had been using it on daily basis. Just 1 request - plz add a Alarm for the to-do list ..🙏,5
149,app.nifu.simpletodo,Sara Lauay,Simple and easy to organize and customize - exactly what I was looking for!,5
150,app.nifu.simpletodo,Xavier,"Great app its so minimal, i would suggest having an set alarm for each task..",5
151,app.nifu.simpletodo,Azim Yazit,this is for someone who wants jusstt a simple reminder notes. works well for me.,5
152,app.nifu.simpletodo,annaturallyme,I love everything in this app but the problem is it was failed to create backup .. please fix ..,2
153,app.nifu.simpletodo,Bhaswati Bhowmik,Great app. I just wished there was an option to set reminders. Otherwise it's good and simple to use.,4
154,app.nifu.simpletodo,Angela Wang,"Love how simple it is, just what I need. Please let me pay to get rid of ads, PLEASE!!!",5
155,app.nifu.simpletodo,Zàng shǒu,"The best to-do app! Simple, easy to use and pretty aesthetically. Love it!",5
156,app.nifu.simpletodo,Sim K,Love it!! Simple and easy to use yet very aesthetically pleasing!,5
157,app.nifu.simpletodo,Steve Fisher,Very simple and easy to view. I've tried most of the task apps and this one is the best so far.,5
158,app.nifu.simpletodo,Doniz Elias,Just what I was looking for.. Finally! Keep it free and simple please.. Just one thing.. Please add more color labels lol.. Thanks again.. 💙,5
159,app.nifu.simpletodo,Pedro Baesse,Very beautiful and well made app! It's just missing being free software HoHOhoO,5
160,app.nifu.simpletodo,Nathan Harrison,Really helpful for someone who likes making routines in the form of lists :),5
161,app.nifu.simpletodo,sina dadkhah,"please add some ringtone or green check ✅ after we do task (drag or check), it is very good sense for people",4
162,app.nifu.simpletodo,Jayant Gokhale,Good inter face design. Simple to use. Very very clear instruction. Jayant Gokhale,5
163,app.nifu.simpletodo,Hans___ Cheekss,"the designs are just simple, the app is also easy to use :)",5
164,app.nifu.simpletodo,aryaa hazebelle,I really love it. Very simple. Easy to use. No ads. Very minimal.,5
165,app.nifu.simpletodo,Dil Afroza Shirin,A good app. I only want a timer system which will work optionally. That's it 🙃,5
166,app.nifu.simpletodo,Yusri Latib,Simply easy and functional. Can backup to GDrive too.,5
167,app.nifu.simpletodo,Javeed Khan,"Very good app, If possible please add some colors in sittings.",5
168,app.nifu.simpletodo,Mary Ann Costa,Simple & easy to use. I don't need fancy complicated,4
169,app.nifu.simpletodo,Angeline Marvella,I like it is very simple and easy to use. But it should have a reminder in it.,4
170,app.nifu.simpletodo,Serj z,Useful app with user-friendly interface. Thanks!,5
171,app.nifu.simpletodo,Ahmad Amin Aiman,This app is great. But it would be helpful if you create a widget for this app :),5
172,app.nifu.simpletodo,Michael van der Gulik,"I have no idea what I'm looking at. I want to make a To-Do list, but this app is just weird and confusing.",3
173,app.nifu.simpletodo,Chris Schuster,This is a great little App. simple and very intuitive.,5
174,app.nifu.simpletodo,dilrukshi rathnasekara,This app is very useful and aesthetic. Not much features which I like. 👌👍,5
175,app.nifu.simpletodo,Ekta ᪥,Very nice and simple app. Just lack one thing i.e.widgets💯,4
176,app.nifu.simpletodo,Alana,simple and easy to use really helps with my adhd cus like I feel compelled to finish my task,5
177,app.nifu.simpletodo,Roseline Uwizera,"Super simple, really easy to use and very helpful",5
178,app.nifu.simpletodo,Mark Eldin Flores,"Great App! With this kind of app, I can remember the task I need to do in that particular day. Thanks!!",5
179,app.nifu.simpletodo,Dwayne James SY,"I had amazing exprience using this app, its very simple and fun to use. I Would 100% recommended this to you all!!",5
180,app.nifu.simpletodo,Preet saini,Best to do list app. No trash options . Just simple like me.,5
181,app.nifu.simpletodo,Nicolette Carstens,There's nothing not to like! This app is so easy to use and helps me to plan my week with no effort at all !,5
182,app.nifu.simpletodo,Avantika Mishra,The app is great! So simple and just perfect.,4
183,app.nifu.simpletodo,Zahra Mirkazemi,"It's great app, just all i wanted, but 4 star. Because i don't find it's widget!!!!",4
184,app.nifu.simpletodo,Σπύρος Θεοτόκης Γκόγκας,"Useful and simple, I hope there is a pop up reminder but we will see 😝",5
185,app.nifu.simpletodo,Paul Spence,"Awesome, intuitive to-do list. Thank you.",5
186,app.nifu.simpletodo,Ian Moote,Functional and well organized.,5
187,app.nifu.simpletodo,Jamshidbek Makhammatjonov,"Minimalist design, small size, great user experience",5
188,app.nifu.simpletodo,Ali Rafizadeh,Excellent UI and UX. Thanks alot,5
189,app.nifu.simpletodo,Siddharth Nayak,Simple and up to the point loved its interface,5
190,app.nifu.simpletodo,tharisha k shaji,"I LOVE THIS APP !THIS APP IS SIMPLE ,EASY , FANTASTIC , AMAZING ETC ........ I WOULD RECOMMEND THIS TO EVERYONE",5
191,app.nifu.simpletodo,송예원,"Easy to use, but this app doesn't support widgets T.T",5
