,Package name,Reviewer name,Review,Rating
41,com.apalon.to.do.list,Luke Shaw,great app good execution bad problem like app lot used lot got new phone app save cloud way save stats share new phone lost streak fifty push ups fifty squat every day half year suddenly defeated habit knowing app progress gone,2
42,com.apalon.to.do.list,A Google user,one thing like see evolution streak instead seeing current best streak see sort graph showing history streak length really visualize much one improved six buck month much much rather ad pay one thing okay sure monthly hell nah,3
43,com.apalon.to.do.list,Muhammad Sirajo,great design great experience subscription bit high side though sync feature really nice update year since last review still sync feature tried create account app website seems web account treated differently app account keep subscribing offer sync,3
44,com.apalon.to.do.list,Renee Ragragio,app simple visually pleasing really love interface app would best app except fact premium subscription quite expensive yet really worth would like suggest adding widget feature cosmetic feature e g color selection premium subscription worth price would definitely avail,4
45,com.apalon.to.do.list,A Google user,first thing get slapped face eight per month reminder app track display like diagram xl everybody want charge monthly without providing much take look nineemail app actually work hour day time prefer outlook desktop would happy pay upwards fifty month fifteen one time fee smart concept free version use pay pay price get low,1
46,com.apalon.to.do.list,A Google user,able even use app given choice make account try app free give payment card seven day start yearly subscription thought okay opened app button top saying try free mention already subscription click try free asks want try monthly subscription sly sneaky instantly lost trust trust,1
47,com.apalon.to.do.list,Alisha,love app beautiful yet easy use good people like need little bit external help assist creating good habit woman cleaning task remember overwhelming overwhelming cleaning app like external hard drive freeing space mind make extremely powerful performance would like option colour icon love colour otherwise ten ten,5
48,com.apalon.to.do.list,A Google user,dark color scheme somewhat small number habit way repeated every section annoying list feature unlike advertised costly subscription well asked suggestion already mentioned also make persistent notification customizable sound period gesture customization night day mode daily routine timer habit motivator cool animation completion custom color rgb schedule,3
49,com.apalon.to.do.list,Ruby Ann,love simplicity app love reminder control want habit done love color font interface sound wish one time payment contrast monthly payment also hope lower price promotion still pondering whether purchase notification purchase bit intrusive fussy,4
50,com.apalon.to.do.list,A Google user,insert payment data free trial u start paying soon end probably without giving notice edit developer control app store still obviously make sense get convertions lousy start taking money right free trial without warning regarding limited app hidden ui tap x twice get unintuitive limited app ok,2
51,com.apalon.to.do.list,Ryan Lee,great app task downloaded today already task done app bug whatsoever love software smooth look nice many reminder habit easily hand pick option given like sleeping online studying much student reminder app definitely help lot tracking task app much offer think download love,5
52,com.apalon.to.do.list,Lara Lannon,exaggeration say app life changing find hard remember small thing like checking house plant everyday brushing teeth make list never get finished sure downloaded app decided stick everyday really amazing help healthy routine thank sincerely developer one thing change would hide minimize completed daily task please add,5
53,com.apalon.to.do.list,David Klompas,app excellent fault whatsoever two star gripe come price zarone hundred nineteen per month absurd price pay habit tracker almost much netflix month app therefore utter failure view willing pay rfive hundred lifetime usage price netflix one stupid month,2
54,com.apalon.to.do.list,A Google user,love interface distracting added extra get three star amount pop ups asking subscribe also clear get lack customisation option example task x minute x hour,3
55,com.apalon.to.do.list,Gosha Kheifetz,say try free seven day charged year prompt subscription sure think subscribe like cancel seven day done instead got charged right away whole year find product suiting need please refund money thanks,1
56,com.apalon.to.do.list,Filipe Degrazia,trying get someone accept subscription even free trial third screen app get ninety-nine people uninstall app instantly either make paid app premium version basic free feature also subscription insanely expensive better ux something one hundred free alternative,1
57,com.apalon.to.do.list,A Google user,warned trial period ended upgrade app downloaded test forgot seven day surprise charged thirty dollar something like many application end free trial ask premium signature know automatically charge free trial thing google opinion completely wrong client asked really want purchase however app nice,1
58,com.apalon.to.do.list,A Google user,full subscription app iphone recently given life switched samsung galaxy issue seem transfer data across two phone could sworn login option save data transfer across phone app helpful want paying two yearly subscription charge app help,3
59,com.apalon.to.do.list,A Google user,well designed habit tracker though move back loop pay habit really love interface would love stay personally one time premium payment may considered monthly one worth,3
60,com.apalon.to.do.list,A Google user,tldr try habitnow instead good feature reasonable fixed priced customer service much better productive app good price awful used cost fixed fee lifetime subscription amount charging per month app changed since justification outrageous price asked support switch subscription changed io android refused,1
61,com.apalon.to.do.list,Daniil Tkachuk,used app premium subscription year even though price higher market average first everything fine loved design main reason chose something happened april almost year long statistic using habit became broken contacted developer problem updated numeral issue six month app still stay glitchy issue still bad switch another app,3
62,com.apalon.to.do.list,A Google user,brings subscription dialog choosing try free ftue popup sort dismissed camouflaged x top left corner instead could progress tutorial failed register undo action despite app allowing many many time might need time ux team,1
63,com.apalon.to.do.list,Thomas Jefferson Estayan,paid uninstalled problem app hard sync account accidentally uninstalled app paid account gone want sync web app option create one using app hard set syncing feature app also notification issue,1
64,com.apalon.to.do.list,Frida W,give notification regular basis little bit sometimes def regularly trial time seven day app supposed give head time cancel guess cash money people forget cancel subscription time def worth,1
65,com.apalon.to.do.list,A G,love look app hook enough use add task easy design make task visually easier understand le boring somehow forgot unsubscribe really remember happened issue phone may try use get refund experience positive think meet need,5
66,com.apalon.to.do.list,Anthony Butori,work well big help making important chore every day issue way mark thing done outside app maybe reminder notification widget opening app becomes task also task repeat two three time week would helpful could mark done day case forget open app day,4
67,com.apalon.to.do.list,Zach Stiebs,like visuals app helpful thing wish would like see future update way connect google save info would also like widget quickly mark habit complete please add update,3
68,com.apalon.to.do.list,Isabelle,frustrating experience app intuitive found hard navigate somehow several day use still idea mark stuff done habit set without reminder pity looked really good beginning seemed needed,2
69,com.apalon.to.do.list,Peder Talks Politics,great app forming habit start small think price bit much good great sound complete habit would like change layout week though used seeing sunday first day,5
70,com.apalon.to.do.list,Joseph Wahba,nice app premium subscription justified understand subscription model service running cost server app data sync need server side without data sync ever export functionality recommend anyone pay premium subscription paid mi e two min later understood made big mistake way get money back,2
71,com.apalon.to.do.list,Jostein Lie Svalheim,offered pretty good deal moment opened app decided look around first adding two habit got another offer half much first one looking around app another minute offer gone apparantly required buy one hundred blind discount apply going using app tbh downloading loop instead free without ad honestly better visualization data,1
72,com.apalon.to.do.list,Kathryn Therrissh,productive one best habit tracker top three feature app found others reason four five rating price expensive monthly subscription offer lifetime premium subscription fair enough jump,4
73,com.apalon.to.do.list,Sujith Kumar,user interface good using day definitely help u productive app look good make u want go back process tick everything planned lot option course premium version lot challenge u realise lot people even u feel like happy app,5
74,com.apalon.to.do.list,Victoria Martin (MssVictory 360 Consulting),wanted info multiple time fit mobile screen well option habit choose including letting see option available habit start made difficult cancel remove information even within one hour installing app much better free apps get better subscription one far,2
75,com.apalon.to.do.list,A Google user,really like app even though warning trial period ended got charged enjoying understand switched phone carrier get new phone everything app transferred redownloaded asking pay already unknowingly paid thirty year subscription pay get new phone frustrated,1
76,com.apalon.to.do.list,pleckocat,app almost perfect almost would give five star consistent update like new weekly challenge implementation keep thing motivating fresh set greatful app,4
77,com.apalon.to.do.list,A Google user,best habit tracker application ever used simple quick waste time trying track habit easily add check habit well increment support many simple scheduling pattern well one time task easy simple quick beautiful,5
78,com.apalon.to.do.list,Charles Goelen (betatree),nice app got paid version thing like see added way add description routine explanation weekly routine calculated supposed something threex week stop counting weekend arrives way set time morning afternoon evening icon routine maybe emojis also notification showing reason evening,4
79,com.apalon.to.do.list,Dara Bianca,anyone struggling develop good habit strongly suggest try using app recently used week far successful developing good habit started small habit like making bed walking least three mile day everyday personally felt slowly gaining control life felt immensely better every little achievement checked list,5
80,com.apalon.to.do.list,Peter Grand,please consider option group habit instance bed routine maybe expandable drop style routine would sub habit task need checked complete routine know tag habit evening lengthy bed routine consisting plenty short task would clutter evening section,5
81,com.apalon.to.do.list,Aliya Rivera,ok app tracked thing could use good feature paid extremely annoying every time try add habit take screen pay,2
82,com.apalon.to.do.list,Filip M,app need widget without often forget app dont track progress gabits even tho paid app home screen would constant remibder swipte whenever open phone whatever reason opposed open phone sprcific reason track,3
83,com.apalon.to.do.list,A Google user,clean visually pleasing app well set really enjoy exploring app feel good every single time confirm good habit really help build streak put together lot thought care pay purchasing full version one hundred worth,5
84,com.apalon.to.do.list,Kelly Lamey,love app exists hold accountable still making feel motivated keep trying experience morning challenge felt little clunky screen task day tough find understand kept breaking streak admit technologically literate claim skill ha,4
85,com.apalon.to.do.list,Aasim Inshirah,begin subscribe via app using google play unable log via web appearantly order account creation made clear canceled subscription web app continually took unsubscribe page went far create new web account separate email address logged web app clearing cache even used another pc saw result total disaster,1
86,com.apalon.to.do.list,Lucas “ilusions4” Fettuccine,overwhelming set app also missing flexibility needed set specific need calorie counting gain weight lastly subscription nagging awful make app unusable free app similar called liferpg easier setup subscription nag though sticking excel tracking sheet edit lol company responded asking idea improve already gave trash,1
87,com.apalon.to.do.list,Alex P,app suck ad obnoxious try get pay even actually opened app top able open without stupid start challenge something window coming without way close want check task uninstalling,1
88,com.apalon.to.do.list,Karen Keller,hard time need edit something first told click green complete water intake day thought example try edit hard figure got figured tried actually log glass water accidentally skip cannot get edit canceling subscription need easy thing much time,2
89,com.apalon.to.do.list,Selena Cervantes,love app tried multiple app one fun use also making sure stay schedule recommend anyone definitely people adhd struggle finding routine make easy lay refer overwhelmed,5
90,com.apalon.to.do.list,Rob,amount pop beging pay thirty paid version outrageously intrusive make focus goal pay anything kind dodgie ux business model rather recommend fo alternative scheme edit reply developer kindly note using ui confuse trick user pay premium version use freely always reminded take subscription even show corner screen,1
91,com.apalon.to.do.list,A Google user,would pay reminder ineffective allow snoozing like idea reminder stay notification way apps forget phone died overnight powered minute meant notify morning habit phone stated missed phone reminder came need worth paying nothing pay,2
92,com.apalon.to.do.list,A Google user,nice useful one little problem according limited number habit want unlimited number habit subscribe cost thirty-one ninety-nine year however think useful invest app subscription skin fortnite personal opinion,4
93,com.apalon.to.do.list,Nurinda S,really enjoyed clean interface simple setting quite powerful however always problem notification showing already tried figure wrong setting still receive notification unsubscribed,4
94,com.apalon.to.do.list,Tim Wendt,best habit tracker market app neither backup export auto cloud backup function make ticking time bomb till lose data soon cloud sync would added change review fivestars,1
95,com.apalon.to.do.list,A Google user,many long standing user app said also paid one time fee lifetime membership thought well worth time imo best interface truly still think productive one best simple use habit tracker quite discouraging switching phone use premium previously paid love app justify paying sub pls honor fee og user already paid,3
96,com.apalon.to.do.list,A Google user,far aggressive forcing subscription far expensive added five thing calendar started forcing sign get discount pop signed seven day trial never opportunity actually use app shame seemed like nice app,2
97,com.apalon.to.do.list,A Google user,going charge seven buck month whatever habit tracking app front see many people think worth downloading free option even worth time easily find apps free version expansive,1
98,com.apalon.to.do.list,A Google user,understand apps like need money monthly subscription app like silly would ok small one time payment paying remove ad ridiculous mention free version let four task practically paid app disguised free one,1
99,com.apalon.to.do.list,Philippe Mankulyan,manage week start monday sunday overall good app helpful productive keeping track improve reorder task would good option like drag drop exiting task go back top list level task edited need scroll one time task done replaced next day automatically,4
100,com.apalon.to.do.list,A1 Game,subscription pop ruined app app seems decent nearly every button brings big popup trial subscription even chance get proper feel app bombarded five pop u already checked reason upgrade pop vague reason subscribe stick habitbull,1
101,com.apalon.to.do.list,A Google user,great potential still need feature better mechanic app design look superb though user easily tell lot work put read premium subscription trial sketchy,3
102,com.apalon.to.do.list,Eloise C,impossible use free version popup paid version come every time try add new habit get past x ad take back editing section new habit click save ad appear,2
103,com.apalon.to.do.list,A Google user,good app understand high price pay monthly get google take like thirty still high habit tracking app subscription model since devs eat app le server backend action sub fee high,4
104,com.apalon.to.do.list,"FEDELINO, Mark Kaven C.",among productivity apps one work straightforward simple suit style much ask request light theme app would excellent also add widget option would superior swear overall great app simple student like,5
105,com.apalon.to.do.list,Tracy Bieger,good app much reasonable price many wish way set notification actually pop remind make noise anything forget check thing actually accomplish tell broke streak way go back edit start would get five star,4
106,com.apalon.to.do.list,A Google user,amazing app nice looking course useful couple thing like see added icon color etc ability add note habit ability edit stock default habit given beginning,4
107,com.apalon.to.do.list,Sabrina Tran,really like app incredibly helpful getting together routine follow become productive healthy little suggestion holiday mode could also student work mode find try alter certain goal permanently deletes add would really helpful happened thank app,4
108,com.apalon.to.do.list,Kyle,originally fan gave chance app fantastic struggle maintaining steady daily routine app ever found exact feature customization looking really great app trying stay top thing need little organization,5
109,com.apalon.to.do.list,Mahesh S Nair,good example great user interface boost user experience even feature app three five monthly subscription cost asking almost one hundredmbps broadband cost india update price feature lower price unbelievably high indian developing country user,3
110,com.apalon.to.do.list,A Google user,installed app offered two option pay full version trial three day selected trial option point put payment detail three day later expected receive prompt buy full version received nothing instead found subscription fee automatically taken paypal account authorize emailed support team response terrible way treat potential customer,1
111,com.apalon.to.do.list,greg maclane,see benefit app like one week trial period take longer time build habit one week long enough see need app make hard decide pay subscription something know actually use,2
112,com.apalon.to.do.list,Kirsten Bradley,dare get new phone way login retrieve streak etc old device premium membership kinda useless app recognise email developer frustrating app work fine minor annoyance probably pay,1
113,com.apalon.to.do.list,A Google user,would give one star le restriction limtations maybe mean would perfect access free one tried trail paid version could similar rate five star far experiencing however might find stuff time thanks,4
114,com.apalon.to.do.list,Sheela xx,last app come android tried twenty habit apps one best create habit use suggestion great color code categorize daily slot morning afternoon evening anytime choose daily weekly monthly goal add reminder even create one time task loving three also use pinkbird daylio track mood personal stuff three make perfect combo,5
115,com.apalon.to.do.list,Bobby Dylard,dissapointing really loved apps design everything great noticed limitation free version would allowed unlimited number habit care content fact restrict much practically shoving premium throat make app sad,1
116,com.apalon.to.do.list,xianxian sansuile,really liked design simple four task literally help like know free version want people purchase app four task slot help maybe ten even eight would rate higher since looking shame,2
117,com.apalon.to.do.list,A Google user,way overpriced six ninety-nine month list kidding better alternative free ranging although subscription model cheaper microsoft todo know anyone would even consider app overpriced glorified list special feature people reading review avoid app even worth using free model limited four item add list,1
118,com.apalon.to.do.list,Darshane Hines,first app great app useful attractive one flaw inability see list overdue item inefficient app expensive come would considered cheaper price,3
119,com.apalon.to.do.list,A Google user,great yet simple love app tooney mellow style interface make feel overwhened traking habit make focus habit keep mind routine work mind replace app suggestion great well would like see widget homescreen though maybe reduction price since six ninety-nine much one ninety-nine preferable buy asap definately deserves editor choice make five star later,4
120,com.apalon.to.do.list,Dominique Wilton,love app one allows assign reocrruing day week exactly looking trying several competitor hang dont widget capabiltiy android apps widget basically add do home screen help remember even maybe next update,5
121,com.apalon.to.do.list,A Google user,downloaded app entered automatic subscription costing eleven cancel within forty minute downloaded showing playstore sent email google informing issue email app payment method google play store charge download app careful automatically charge within forty minute cancelled google subscription,1
122,com.apalon.to.do.list,Arkylie (Kilyle),updated review okay seem gotten free mode hoping work given missed point top corner x two time think way bypass credit card part obvious basically equal prominence pay free trial give u credit card info gotten appears free user content retract initial annoyed feedback looking forward actually trying,4
123,com.apalon.to.do.list,Jasdev Bedi,amazing app really appealing ui subscription fee abit high simple habit tracking app hundred free alternative one time fee even free version ad would seriously consider,3
124,com.apalon.to.do.list,Kastyel Sinleth,app great really helped manage time stay productive plan everything like accomplish would really like able swipe left right navigate day week instead clicking date,3
125,com.apalon.to.do.list,Dante Villegas,good concept helping people whit habbits daily routine help improve better person app really helpful used free trial wonderful experience recommend might help improve,5
126,com.apalon.to.do.list,hamza Ghuizaui,satisfied got one year premium charge much without ability sync device would happen change phone regulary come u cannot save tje cloud advertised premium offered looking alternative despite like eleven month left premium,2
127,com.apalon.to.do.list,PrinceSugoi,great app limitation locked behind pay wall kinda bogus understand need make money somehow limiting task encourage user diverse list do able two three task daily nothing busy person two three task small even ok made money forcing watch ad instead make customizing stuff locked behind pay wall limiting task flaw personal opinion,3
128,com.apalon.to.do.list,Aspen Climber,actually helpful app like back data seems way create account option log forgot password far know account like make one already tried forgot password email tried logging google information case work,2
129,com.apalon.to.do.list,Lynnon,productive great help get organized without fancy planner easy use interface starting school soon study lot since outgrew habit pandemic using productive help get back shape term learning thank,5
130,com.apalon.to.do.list,A Google user,waiting app like nice clean design perfect app price ridiculously high habit tracking app mobile phone internet subscription keep real man even accepted free trial principle pay much habit tracking app come back earth got subscriber good luck finding people agrees paying perfect app ruined greed review show,2
131,com.apalon.to.do.list,Amanda Nower,reminder set seem actually send phone notification open app checked security setting phone already set allow reminder app sure working heavily rely reminder,3
132,com.apalon.to.do.list,Dustan Daniel,still getting speed app function fully get day seems work better like others said could use icon looking christian one thing like prayer bible study church attendance,3
133,com.apalon.to.do.list,A Google user,download app onest useless second automatically subscribe year program even give card detail somehow used automatically detail app store choice cancel could onlu unsubscribe charge year time,1
134,com.apalon.to.do.list,Francis Gavanes,agree app pretty big potential term productivity also understand making application satisfies everyone need hard think would better app free basic feature rather making free download forcing people subscription make everyday life organized,3
135,com.apalon.to.do.list,Orit K,good ui literally every click there pop subscription make impossible use app even free version one star cool free version allows track four habit get subscription expensive taste better get back old day use journal instead,1
136,com.apalon.to.do.list,John Stuart Hearns,although continue use app fantastic app due financial constraint wonderful interaction customer service team prompt understanding refunded full almost five day subscription renewed nothing short fantastic thank much one habit definitely inspired kindness thank everything,5
137,com.apalon.to.do.list,Abner Juárez,really like app think worth monthly yearly subscription feel like one time price app buy get everything honestly advantage premium user worth kind recurring payment,3
138,com.apalon.to.do.list,A Google user,far good able track positive habit easy one place app aesthetic simple use also give little motivational message keeping track like overall pretty useful app think continue subscription,5
139,com.apalon.to.do.list,M FM,would work better dragging attention visually honestly notification get lost spam notification visual part boring motivational think app lack inspirational approach three month work guess,3
140,com.apalon.to.do.list,A Google user,high hope simplicity app two thing made decide cancel free week subscription kicked inability pick day want weekly repeating habit happen inability edit past day done habit forgot check midnight,3
141,com.apalon.to.do.list,A Google user,liked app much subscribed still missing critical feature like sync web access widget collaboration love see add feature one day,4
142,com.apalon.to.do.list,Jose' Sammut,still new seems intuitive look good suggestion customizable reminder get reminder day get reminder different time day day etc diary notebook section one time task deadline instead fixed date pinned notification widget,4
143,com.apalon.to.do.list,Paul Kuruvilla,core job well clean ui two star invasive popups subscribe pro got pay upgrade smile also habit sync android io,2
144,com.apalon.to.do.list,A Google user,well designed app however locked behind monthly pay wall would certainly buy one time purchase dollar twenty-five dollar year something simple absurd,2
145,com.apalon.to.do.list,A Google user,enjoy app although wish could three habit without paying rather option add stuff icon overall good app maybe extra money pay get,3
146,com.apalon.to.do.list,Ashish Puranik,edit okay got maybe intro tour would helpful please add teeny bit habit like mentioned review free app know operational cost bit high day due pandemic short money else point free version little bit free,4
147,com.apalon.to.do.list,Krishna Sharma,"hey installed productive app loved app premade habit template soon gave consent seven day free trial credit card got debited two thousand, five hundredrs even bother ask plan would prefer monthly annually think biggest scam come across two thousand twenty-one please pay full amount subscribe seven day free trial found app useful seventeen jun issue resolved yet twenty-five jun get refund yet",1
148,com.apalon.to.do.list,Ghost Berry,super good really like subscription ad appear often thing pay think free thing however good organized also wish language could changed rest pretty good actually changed routine useful,3
149,com.apalon.to.do.list,Daniel Jumper,honestly found better app make soo difficult delete account link developer website take parent company even list app one product whole process take circle end user agreement say cancel directly app setting website setting cancel app web link bring full circle back developer sketchy,1
150,com.apalon.to.do.list,Running Riot,app work well problem installed youtube app freeze hit library button rebooted phone issue went away uninstalled productive reappeared upon reinstallation,1
151,com.apalon.to.do.list,Lotte Smeijsters,overall great app negative point receive notification receive open app planned time please fix bug otherwise forced switch another app,3
152,com.apalon.to.do.list,Sian Birch,spent hour trying navigate app procrastination cant work complete habit allow swipe say complete frustrating even frustrating cancelled prior end free trial still got charged,1
153,com.apalon.to.do.list,A Google user,handy abit could drinking ten bottle water day one rest could help read sitting writing essay sort one useful anything could help,3
154,com.apalon.to.do.list,Henry H.,loved app io great see finally ported android looking app assist creating new habit ideal one complaint price way priced one purchase five would buy heartbeat stand value subscribing,3
155,com.apalon.to.do.list,Kasey Layshock,app scam downloaded like people try build new habit notification never worked tried end trial email confirmed ever signed listed google play subscription tried log onto website took email unsubscribe page let navigate anywhere else foolishly assumed signed trial since zero evidence got thirty charge today,1
156,com.apalon.to.do.list,Marlowe Beckley,clean simple interface tried popular app busy noisy full animation top cheerleading twelve want plan game,4
