,Package name,Reviewer name,Review,Rating
29,com.habitrpg.android.habitica,A Google user,"This app is a great idea and I love all the features. However, no matter what I set the day start time to for daily tasks to reset, they keep resetting at some seemingly random point in the middle of the day despite me having it at 2AM, which is causing all of my evening tasks and some of my midday tasks to fail as I haven't done them yet. I'm not sure if the app thinks I'm in a different time zone or what but it's very irritating. If they fix that it's 5 stars for sure.",3
30,com.habitrpg.android.habitica,Kyle “FreakGamer” Polo,"I want to like it. This app on the surface is pretty nice, the functionality is solid and it's made well... but then you hit the pay wall. Most of the game is locked behind Gems to buy items and quests in games; I don't even have a problem with the items behind the pay wall, but the quests, and other things, that's a step too far. Theoretically you can earn gems, but you've got to do challenges, and that would be fine, if they didn't randomly select only five players to win. Needs more balance.",3
31,com.habitrpg.android.habitica,A Google user,"Excellent app. I tried several schedule & checklist/ notes apps, and they failed to help me. My schedule isn't consistent enough to follow a set schedule, and the checklists just became mundane and overwhelming to the point of neglect. With this app I can set a few base habits I'm trying to form, a few things I need to accomplish daily, and set near future goals for task to complete, projects to begin, etc. The RPG aspect is motivating, along with quests, collectibles, a great community.",5
32,com.habitrpg.android.habitica,A Google user,"Have been looking for a way to incorporate the elements of gaming into making progress ""In Real Life"". Even tried inventing something for myself but paper tracking was a nightmare and having it in this app is just fantastic! Really like it and it has made a big difference! The only reason I took it down a star is because it depletes my phone battery really fast if I am in the app for very long, such as when I am shopping or browsing challenges, so I do these things mostly on my PC. Overall, great job! Would recommend this to anyone that enjoys gaming but is struggling with motivation in the real world.",4
33,com.habitrpg.android.habitica,Angela,"App is cool on the surface but has some things that could be improved on. For example, some things just aren't finished or stop working. In a couple customization menus there isn't an option to take off accessories while that option is available in others. Menus suddenly stop working and you have to close and reload the app to fix it. There is no in depth tutorial and a lot of stuff is up to you to figure out which can be confusing because the User Interface isn't always clear.",3
34,com.habitrpg.android.habitica,A Google user,"Pretty great app, motivates me to do stuff I normally wouldn't want to because of the prospect of leveling up. One small gripe I have is that if something with a reminder is marked complete before the reminder goes off, it still reminds you even though you've already done it. Also, sounds when you mark something, etc come out the Ringtone channel, not the Media channel.",4
35,com.habitrpg.android.habitica,Stetson_Newsie,"I've only just started up, but this app has progressed so much since I last saw it! UI is really tidy and easy to use. It doesn't feel like everything is locked behind a paywall (though I plan to support). Tasks/rewards/etc. are easy to customize, so the game can be tailored to exactly what you need. I have ADHD, so an app that makes every task a fun/novel experience is fantastic. I'm hoping this becomes a well worn tool in my belt. Thanks to the devs for creating such a useful resource ❤",5
36,com.habitrpg.android.habitica,Maria Wang,"I really love the app, it's helped so much with my procrastination, especially on big projects. It's helping me to be more mindful about some bad habits and gradually making them weaker as well! However, I think that it's kinda annoying that some of my challenge related tasks turn bright red for not doing them... They're the feedback type that's due at the end of the month, so yes, I can't do them before hand.",5
37,com.habitrpg.android.habitica,Sam Jones,"What an adorable and inspirational app! I have actually done things I was considering putting off because I didn't want to lose too much life and thus important items I really need/like. I've even gotten my partner to download it! It also doesn't penalize you too harshly for ""falling off the wagon,"" so to speak, and not using it for some time. As in, days to YEARS. It's the perfect combination of motivational and understanding, which is the perfect recipe for success, at least for myself. 🤓",5
38,com.habitrpg.android.habitica,A Google user,"I'm new to the app but I already love it. I was looking for an app that would help keep me on task and help me to work towards important goals. This app has so many amazing features! I've tried a few other video game-esque routine apps, so I'm certain that this one is the best. There are habits like eating healthy or going out for a walk, daily goals like taking a shower or finishing your homework, and big-picture to do lists. The best thing about these features is that they can be customized.",5
39,com.habitrpg.android.habitica,Jay Hanuman,"The best habit tracker I've ever used- and I've tried almost all the gamifiied versions. This is an all in one, and is FREE to use. There are no ads, no paywall to deal with, and there's a ton of incredible widgets and browser extensions to use as well. There's a reason why this rpg still leads the pack. The only time you would pay is if you'd want to support the team and unlock some extra (non-critical) features. And even the subscription ($5/month) is dirt cheap.",5
40,com.habitrpg.android.habitica,A Google user,"I really want to use this app, but on my Galaxy S10, the first 2 of the 3 slides in the introduction before logging in, are blank. The character visuals on the character customization are invisible, and on the settings menu, I scroll down and the options start to overlap each other (hard to describe). I will consider reinstalling after the graphical issues are fixed because it seems like a great app, but currently it's unusable for me.",1
41,com.habitrpg.android.habitica,A Google user,"A really great idea with a lot of great features! I love it a lot. However, it's a bit unresponsive at times. Actions that previously worked will occasionally not go through for mystery reasons . And the widgets, while displaying correctly, have bad interactivity. Thats said, the art is cute, the features are helpful and extensive, and the positive impact it has on my habits is amazing",4
42,com.habitrpg.android.habitica,Graham Ryder,"Absolutely love the app. Helps my friends and I organize our routines better, change/improve our habits, and have fun while doing it. My only problem with the game is that you can't set differing difficulties for succeeding/failing a challenge. Sometimes I'd like an easy challenge/daily to not reward me greatly, but punish me more severely should I fail, or vice versa.",4
43,com.habitrpg.android.habitica,Jeremy O,"The game aspect is fun, and can provide a little added motivation, but beyond that it's one of the best free to-do apps I've found. The organization is easy, and the breakdown of habits, daily (or other schedule) tasks on repeat, and a one time to-do list give much more depth than apps that claim to be more ""professional."" If you like the game-ify idea this app is great. If you want a solid, free task manager, ignore the cute icons and go with this one as well.",5
44,com.habitrpg.android.habitica,A Google user,"Over the years the platform has become stagnant. I was a huge proponent of Habitica, using it for a few years and even paying for a subscription to support development; but development beyond bug fixes never happened. It's a good tool with a potent gamification component, but they've failed to continue to make it engaging and interesting—and certainly not worth paying to support.",3
45,com.habitrpg.android.habitica,A Google user,"I've been using Habitica for years. It isn't perfect, but it is by far the best productivity app out there for gamers. The avatars are cute and the quests are entertaining and motivating, and these also don't distract from what's really important here: self-improvement. The only thing that could be better is the filter system, particularly when it comes to the to-do list. Using the tags can be tedious and confusing if you happen to have a lot of tasks with subtasks. Priority lists would be cool.",5
46,com.habitrpg.android.habitica,A Google user,"So far it's pretty good. I've been using it about a week. Sometimes it doesn't refresh, but the other users on the app seem positive and friendly. There is a lot that I am learning through users that isn't actually explained in the app. Like if you don't do all your daily tasks, the whole party takes damage. So yeah, no pressure! It would be nice for a better help options or a more detailed in-app-fist-time training/learning session. Every 'first' should option for more info!",4
47,com.habitrpg.android.habitica,A Google user,"This app is either really good or really bad/broken --- there are no in betweens. I love the concept, and its super cute, but it bugs out quite a bit and besides which, is super easy to misclick on. As a result, I've lost or accidentally lost items, as well as accidentally spending nearly all of my coins completely on accident because there's no verification for buying and no refunding??? And that's besides the part where it constantly unequips all of my gear... This game needs help...",2
48,com.habitrpg.android.habitica,Stess Alvarado,Amazing app! It has really helped me to focus on what needs to get done in my life. A couple of suggestions on how this could be even better: 1st add a calendar function so we can look back and see when we completed a task (especially if it is repetitive task like doing laundry or washing dishes etc. to track our progress) and 2nd it would be great if it could sync with other calendars like google calendar or iCal. Please!!! I would love an update like this!!!,4
49,com.habitrpg.android.habitica,A Google user,"Enjoying the app so far, but the widgets are quite limiting. You cannot use check lists in the widgets, and sometimes they update rather weirdly. I have also had UI bugs throughout, but they haven't affected me too much. Overall good, but just needs some tweaking to make it more solid. That's not to say the service is bad. Just the mobile app.",3
50,com.habitrpg.android.habitica,Ouoertheo Ouo,"I've used this app for a long long time. Even without the game mechanics, as a task list and habit builder, it is unparalleled. Add in tight communities and an infinite number of challenges to pick from, many many different play style and motivation schemes and you have an impressive tool for life. I like to use it to curb impulse spending. If I want to buy something, I put it on my rewards, and then complete my tasks and dailys until I can afford my desires through productivity.",5
51,com.habitrpg.android.habitica,A Google user,"I'm a breath away from uninstalling this app again. Half the time it doesn't even do what it's supposed to do, some things it doesn't even let you do inside the app, you have to go to the actual browser version to do it. On that subject, the mobile browser is beyond awkward, no chance of navigating it properly! If I'm supposed to log into an actual PC just to check off that I did a workout or washed dishes, forget it. Right now the only reward I get is having my good mood ruined; certainly not worth it.",2
52,com.habitrpg.android.habitica,Megan Davis,"I love the new dark mode, I use dark mode for everything so this is much appreciated. The design has been streamlined and it's easy to use. I do check off all my tasks in one go, so the rewards popup blocking the last item on the list is a little annoying but workable. Just gotta wait a second for it to go away.",4
53,com.habitrpg.android.habitica,Kathy Luo,"Love the app so far. Great for motivation, but non-punishing, cute graphics, and lots of stuff to explore. Splitting up tasks by priority/type is awesome. It really has made everyday life feel more guided and fun! Would highly recommend for people who enjoy collecting, gaming, or seeing your progress add up. *One note is that sometimes, lists of tasks disappear/show tasks already completed. Closing and reopening fixes it, but would appreciate it if this bug was addressed.",5
54,com.habitrpg.android.habitica,A Google user,"I'm easily motivated by things like points and streaks, so this app works really well for me to increase my productivity and decrease my anxiety. I use rewards for breaks, and find that I get unpleasant but short tasks done much more often, because I can earn breaks quickly by just getting them over with. I also get my long, complicated, multi-part projects done early. I gave it four stars because there are a couple of features I'd like to see, but it works great as is.",4
55,com.habitrpg.android.habitica,A Google user,"The instant gratification of getting xp is super motivating, but more importantly, this is the only productivity app I've found that doesn't seem to be geared to people who work creatively full time or have a white collar job. It's super alienating to read about how an app will help me meet deadlines or check my email. Habitica isn't like that; it's for everyone.",5
56,com.habitrpg.android.habitica,Jasmine McFall,"The BEST app for motivation and tracking! Even putting the game aspect aside, I have never seen a more user-friendly app for habit/task tracking. I love how there are different categories for habits, tasks, and daily to-dos. It's customizable. Getting coins is motivation! Ive recommended it to everyone! Only thing I wish it had: a way to see your stats based on your missed to dos or frequency of habits. For instance: most health lost due to *blank* etc.",5
57,com.habitrpg.android.habitica,A Google user,"I immediately encountered a problem when I began, by misclicking on one of my Habits. There's no way to correct for that. Manually change the values, yes, but the xp and hp don't change to reflect that automatically. Secondly, the settings page is broken on my S9, and the issue is difficult to describe. The display freezes so if you scroll, an instance of the text moves while the another is stuck below. Honestly the tutorial really needs work. I could go on but space constraints.",2
58,com.habitrpg.android.habitica,A Google user,"pros: many. if you really struggle with self care or just need a place to put your to do list and get some virtual rewards, this is all for you. cute design, some features that allow some interaction with others but you curate your own experience. cons: some tiny bugs that occasionally pop up while trying to input new tasks, but any piece of tech will have bugs. these are annoying -- not experience-breaking",5
59,com.habitrpg.android.habitica,A Google user,"Great app that has helped me with lifestyle improvements. Extremely customizable - rather than forcing you into any particular format or reward structure, Habitica is mostly what you make of it. To me, this is its best quality. I love game design exercises, so the flexibility and open approach allow me to define my own terms and rewards for ""gamifying"" a daily/weekly routine. The routine itself becomes a fun creative problem to solve. It may not work for everyone, but it's exactly what I needed!",5
60,com.habitrpg.android.habitica,A Google user,"It's fun, a great concept, but the app itself needs work. It locks up constantly and has to be manually shut down and then re-started, and the reminders basically don't work at all. Honestly I think it would be best to remove the reminder feature for now until it can be fixed, because not having a way to set one at all is better than using the feature and thinking you'll get a needed reminder when you won't because it doesn't actually work.",3
61,com.habitrpg.android.habitica,Amanda K.,"I love using this app. It seems to be the only option that can assign points for completing each habit, daily task and to-do and then set up your own rewards to use those earned points. I needed more motivation to get stuff stuff, and this gamifies things for me. However, I would really like a way to reuse completed to-dos. I want to be able to click on the completed task and then save it to have it as a new, open task. I do some things regularly but not as dailies or on set days.",4
62,com.habitrpg.android.habitica,A Google user,"its a good app, its free, it allows you to do as many habits as you want, it keeps track of your streek, you have the option of working alone, or join in a party, so you can go on quests together, witch holds you accountable. you can customize your character, and get armor, and animals to ride overtime, it has alot to offer compared to other apps, and its free. you cant really beat it. it been around for a long time, so its definitely well liked. its worth a look.",5
63,com.habitrpg.android.habitica,Mert İndibi,I really like the app and I've gotten used to it. I think there is a very large room to grow for this app. It has a good desktop support since it can be opened on a desktop browser but a smartwatch app with Wear OS/Huawei store support would be amazing. It would also be amazing if it could sync with google clock and calender. It would be really nice to be able to export my to-do list and dailies easily. If there is an easy way for this I haven't seen it.,4
64,com.habitrpg.android.habitica,A Google user,"I really wanted to love this app. It looks amazing & has so much potential. However, the app does not sync to your timezone. My day does not reset at midnight, despite what the app says. When I try to change the reset time to match up with the incorrect timezone, it keeps switching back to midnight. So my day randomly resets, usually around 6 or 7 pm. Sometimes, the day doesn't reset for more than 24 hours. & my avatar takes damage for the ""missed"" day. Makes it impossible to effectively use. :(",1
65,com.habitrpg.android.habitica,A Google user,"Great concept, but riddled with bugs. Sign up was horribly difficult, with the servers not responding and the app failing to realize I was trying to change my username and display names. App reset at around 7:00 pm, instead of at midnight of my time zone, which I had double checked beforehand. I want to like it, but this is becoming downright frustrating.",2
66,com.habitrpg.android.habitica,M Sub,"It's a nice to do list app for me. Separating things into habits, dailies, and to do's isn't something I really thought about. So it's helped me plan what I want a bit better. I just wish there was a late night mode where it acts as if it's yesterday so you can accurately reminesce about what you did that day. I usually plan things out at night. Also turning a to do into a nice grocery list would be nice too. Trying to put it in the notes of a to do doesn't really work since you can't check.",5
67,com.habitrpg.android.habitica,A Google user,"I've been using this app for two semesters, and it's absolutely helped me stay organized and on track, especially in areas that I've struggled before. The reward system of earning XP and items that I'm familiar with in video games really helps keep me motivated as well. My grades have improved as a result, and I even use it for other errands and chores that used to slip my mind easily. The only issues I've had with it have been minor glitches. Definitely worth it! I love this app!",5
68,com.habitrpg.android.habitica,A Google user,I absolutely ADORE Habitica! It's changed my life - it's the perfect goal setting app! It keeps me motivated without making me feel overwhelmed. It's the perfect amount of detail and convenience without getting too complicated. Would LOVE to see a children's chore app from the same people - I've tried 3 and none of them even come close to being as helpful as Habitica is for me. Thanks guys!,5
69,com.habitrpg.android.habitica,Random Measures,"The graphics are adorable, and the UI is clean. There were a few things that were a little confusing to find, but there's a wiki that answers a lot of questions as well as the FAQ. The only reason it doesn't work for me is because tasks feel more like currency than progression. Other task rpg apps either chart your progress or show it as a literal path, which feels more like moving forward. Cute app, but more for those who like armor building in MMOs.",4
70,com.habitrpg.android.habitica,Hufflepufflez :3,"This is a very unique and interesting game, and it's really been helping me keep schedule during quarantine, which is amazing and really makes me happy, but it only gets four stars because sometimes it doesn't keep content. I used a royal purple hatching potion on one of my tiger eggs (I had two) and both items disappeared from my inventory but I didn't get my tiger, which is really disheartening. Very willing to fix this review if it suddenly shows up, but I don't think it will :[edit-fixed!!",5
71,com.habitrpg.android.habitica,Ghostwish11,"I want to give this a better review, really I do, but... The RPG element dies off pretty quick as you have basically bought everything worth buying by level 30, and it's all cosmetics, which includes pets, from there. Also? Can't reorganize your task list. At least it seems you can, but it always pops back to the way it was.",3
72,com.habitrpg.android.habitica,A Google user,"love the idea! but the execution is kind of clumsy. there's little to no guidance with regard to how parties or challenges work, and the rewards seem to be random at best. the graphics are adorable and the app definitely has potential though! but it would be more user friendly to streamline the app because it can be overwhelming with so many choices and options (i.e. mounts, food, eggs, etc) that seem mostly arbitrary.",4
73,com.habitrpg.android.habitica,A Google user,"I love this game. It has helped me do much It's a bit of a learning curve. It would be nice if challenges were visible from the app in all of the guilds, and I would also like to see the last day and time that a habit was marked, because the colors don't always change and if you have a lot of habits it gets confusing. Otherwise, this app is brilliantly done and will be getting my monetary support in whatever way I can afford.",4
74,com.habitrpg.android.habitica,Prophet,"I love the concept and this serves very well as a motivational tool. Only improvements i can think of: i wish you could set different levels for the +/- on the habits screen. Like gaining small when you follow a good habit and losing big when you fail, etc. to provide greater motivation to follow good habits and prioritize more. I find it hard to find a comfortable difficulty for some tasks, so making them more adjustable in terms of benefits and consequences would be great.",4
75,com.habitrpg.android.habitica,A Google user,"Great way to keep track of everything you need to do, habits, daily goals. All in a gamified format with virtual rewards and punishments based on whether or not you complete the goals you have set for yourself. If you join a party, then your success is tied with others and your failures to. Which is added accountability. I highly recommend this app.",5
76,com.habitrpg.android.habitica,A Google user,"Habitica is the best productivity app I've used thus far. It lasted me for months. The quests are the most motivating feature, and I was able to take down a couple bosses solo. However, motivation dried up weeks into my first fetch quest because despite being extremely productive, I had no chance of finding even one shard. Unless you're comfortable teaming up with a bunch of strangers to take on quests, there becomes a point when being solo makes the quest motivation feature impossible.",4
77,com.habitrpg.android.habitica,Benjamin Gaylord,"Doesn't seem to work anymore, like at all: I haven't lost any health in an entire year for failing to check in (I am NOT using the ""tavern"" to pause tasks), and it seems that it fails to even remain running in the background. I have to manually start the app to interact at all, and that defeats the entire purpose of it for me. I absolutely rely on the notification reminders, which stoped working so long ago I literally forgot I ever even had it installed until today!",1
78,com.habitrpg.android.habitica,A Google user,"Love the app. Love the rewards. But, I wish that it showed you past dates and all you accomplished on days previous, and I wish that the coloring of tasks wasn't so complicated when getting close to red or blue or whatever. Also, certain things are hard to navigate... but overall, I absolutely love this app. Use it every day. Not so much for challenges or battles, but for habit making and to do's.",3
79,com.habitrpg.android.habitica,Connor,"Very good overall but I'd still like to see some improvements. It would be nice if you could get notifications for 5000+ member guilds, I wish you could more easily sort through challenges and leave ones that have ended (and delete tasks from expired challenges), and have the app automatically delete to-dos once you've completed them so you don't see old completed ones in the task list. Having more options for equipment to wear would also be appreciated.",5
80,com.habitrpg.android.habitica,Ashley “Lucy” Yost,"I love this! Defeating Quest Monsters with my Party helps me look forward to checking things off my list. What I used to gripe about, I now do with less resistance, because this app helps me view life as a game. The themed chat groups are super supportive. There's a community to suit any style, and a variety of challenges to take part in on top of what you set for yourself. You can select the due date, how often the tasks repeats, timed task reminders, and the level of difficulty of each task.",5
81,com.habitrpg.android.habitica,Ari Savage,"Wonderful app! It has helped me get on track with my personal goals. In such a fun way too! Suggestion from a really hooked new fan of this app... My work has me scheduled two different shifts throughout the week (morning or night), it would be cool if we could save the lists under categories so we can switch our goals easier as the days go. Since I switch shifts so often, it makes it harder to set times for my goals. Overall, love the app! Please consider my suggestion!",5
82,com.habitrpg.android.habitica,Kevin Childs,"It's a fun way to get a family or group of friends to work together to better themselves. Set daily tasks, habits you want to form, to do lists, and level up your adventurer. There's the option to pay for items that can make your game move faster, but if you remember your goal for self improvement should be a marathon instead of a sprint, it's easier to take your time and enjoy the grind.",5
83,com.habitrpg.android.habitica,Brittany Spires,"If you struggle with tasks or starting/breaking habits, seriously get this app! It'll change your life! I thought to myself ""no way am I falling for this gimmick"" but here I am, being productive as hell everyday and actually keeping up with healthy habits I've wanted to do for months now. I have adult ADHD so it keeps my attention, I barely have to set a reminder to check my lists throughout the day (I have reminders for everything) give it a try, once you get used to it, you won't want to stop",5
84,com.habitrpg.android.habitica,Sam,"As someone who really struggles functioning, I think it's really beautiful and amazing that someone would go out of their way to make this app. I just opened it up and setup for using it, and I already know it's going to be extremely helpful and fun. I've been using all kinds of different counter and planning apps simultaneously to try to function, but this puts it all together in an artsy way that feels low pressure. Awesome job!",5
